gene_id	Description
hsa-mir-98	arsenic trioxide (ATO)
hsa-let-7a-1	arsenic trioxide (ATO)
hsa-mir-15b	arsenite
hsa-mir-21	arsenite
hsa-mir-802	arsenite
hsa-mir-1282	arsenite
hsa-mir-23a	arsenite
hsa-mir-379	arsenite
hsa-mir-145	arsenite
hsa-mir-205	arsenite
hsa-mir-143	arsenite
hsa-mir-141	arsenite
hsa-mir-373	arsenite
hsa-mir-124-1	arsenite
hsa-mir-222	arsenite
hsa-mir-124-3	arsenite
hsa-mir-124-2	arsenite
hsa-let-7b	arsenite
hsa-let-7c	arsenite
hsa-mir-122	arsenite
hsa-mir-200a	arsenite
hsa-mir-181b-2	arsenite
hsa-mir-126	arsenite
hsa-mir-200c	arsenite
hsa-mir-455	arsenite
hsa-mir-182	arsenite
hsa-mir-27a	arsenite
hsa-mir-34a	arsenite
hsa-mir-34c	arsenite
hsa-mir-31	arsenite
hsa-mir-619	arsenite
hsa-mir-29a	arsenite
hsa-mir-181d	arsenite
hsa-mir-200b	arsenite
hsa-mir-181c	arsenite
hsa-mir-301a	arsenite
hsa-mir-9-1	arsenite
hsa-mir-217	arsenite
hsa-mir-9-3	arsenite
hsa-mir-9-2	arsenite
hsa-mir-155	arsenite
hsa-mir-199a-2	arsenite
hsa-mir-138-2	arsenite
hsa-mir-138-1	arsenite
hsa-mir-4530	arsenite
hsa-mir-181b-1	arsenite
hsa-mir-134	arsenite
hsa-mir-191	arsenite
hsa-mir-106b	arsenite
hsa-mir-26b	arsenite
hsa-mir-663a	arsenite
hsa-mir-199a-1	arsenite
hsa-mir-889	arsenite
hsa-mir-33b	arsenite
hsa-let-7a-2	arsenite
hsa-let-7a-3	arsenite
hsa-let-7a-1	arsenite
hsa-mir-200b	artemisinin (ART)
hsa-mir-34a	artemisinin (ART)
hsa-mir-320a	artemisinin (ART)
hsa-mir-133a-1	artesunate (ART)
hsa-mir-133a-2	artesunate (ART)
hsa-mir-184	artesunate (ART)
hsa-mir-206	artesunate (ART)
hsa-mir-21	AS1411
hsa-mir-221	AS1411
hsa-mir-153-2	As2O3
hsa-mir-153-1	As2O3
hsa-mir-520g	asbestos
hsa-mir-205	asbestos
hsa-mir-222	asbestos
hsa-mir-126	asbestos
hsa-mir-32	asbestos fibers
hsa-mir-197	asbestos fibers
hsa-mir-1281	asbestos fibers
hsa-mir-155	aspergillus fumigatus (A. fumigatus)
hsa-mir-132	aspergillus fumigatus (A. fumigatus)
hsa-mir-142	aspergillus fumigatus (A. fumigatus)
hsa-mir-3197	aspirin
hsa-mir-137	aspirin
hsa-let-7g	aspirin
hsa-mir-3182	aspirin
hsa-mir-4267	aspirin
hsa-mir-10a	aspirin
hsa-mir-4734	aspirin
hsa-mir-203a	aspirin
hsa-mir-145	aspirin
hsa-mir-155	aspirin
hsa-mir-4317	aspirin
hsa-mir-7-2	aspirin
hsa-mir-197	aspirin
hsa-mir-126	aspirin
hsa-mir-7-3	aspirin
hsa-mir-7-1	aspirin
hsa-mir-98	aspirin
hsa-mir-21	aspirin
hsa-mir-200a	astaxanthin
hsa-mir-29b-1	astaxanthin
hsa-mir-29b-2	astaxanthin
hsa-mir-7-3	astaxanthin
hsa-mir-7-2	astaxanthin
hsa-mir-7-1	astaxanthin
hsa-mir-29a	astaxanthin
hsa-mir-122	astragaloside IV (AS-IV)
hsa-mir-134	astragaloside IV (AS-IV)
hsa-mir-301a	astragaloside IV (AS-IV)
hsa-mir-150	astragaloside IV (AS-IV)
hsa-mir-214	astragaloside IV (AS-IV)
hsa-mir-140	astragaloside IV (AS-IV)
hsa-mir-29c	astragaloside IV (AS-IV)
hsa-mir-221	astragaloside IV (AS-IV)
hsa-mir-192	astragaloside IV (AS-IV)
hsa-mir-133a-1	astragalus polysaccharide (APS)
hsa-mir-195	astragalus polysaccharide (APS)
hsa-mir-133a-2	astragalus polysaccharide (APS)
hsa-mir-27a	astragalus polysaccharide (APS)
hsa-mir-21	atorvastatin
hsa-mir-203a	atorvastatin
hsa-mir-124-1	atorvastatin
hsa-mir-491	atorvastatin
hsa-mir-182	atorvastatin
hsa-mir-145	atorvastatin
hsa-mir-221	atorvastatin
hsa-mir-124-2	atorvastatin
hsa-mir-146a	atorvastatin
hsa-mir-222	atorvastatin
hsa-mir-124-3	atorvastatin
hsa-mir-146b	atorvastatin
hsa-mir-199b	atrasentan
hsa-mir-21	atrasentan
hsa-mir-3148	atropine
hsa-mir-874	atropine
hsa-mir-651	atropine
hsa-mir-16-2	autologous hematopoietic SCT(AHSCT)
hsa-mir-155	autologous hematopoietic SCT(AHSCT)
hsa-mir-16-1	autologous hematopoietic SCT(AHSCT)
hsa-mir-142	autologous hematopoietic SCT(AHSCT)
hsa-mir-15a	azacitidine (AZA)
hsa-mir-24-1	azacitidine (AZA)
hsa-mir-24-2	azacitidine (AZA)
hsa-mir-10b	azacitidine (AZA)
hsa-mir-10a	azacitidine (AZA)
hsa-mir-148b	azacitidine (AZA)
hsa-mir-369	azacitidine (AZA)
hsa-mir-92a-2	AZD6244
hsa-mir-92a-1	AZD6244
hsa-mir-203a	AZD6244
hsa-mir-19b-2	AZD8055
hsa-mir-19b-1	AZD8055
hsa-mir-376c	bacillus calmette-guerin (BCG)
hsa-mir-196b	bacillus calmette-guerin (BCG)
hsa-mir-339	bafilomycin A1
hsa-mir-210	bafilomycin A1
hsa-mir-1246	bafilomycin A1
hsa-mir-638	bafilomycin A1
hsa-mir-99a	bafilomycin A1
hsa-mir-181a-2	bafilomycin A1
hsa-mir-149	bafilomycin A1
hsa-mir-223	baicalin (BAI)
hsa-mir-30c-1	baicalin (BAI)
hsa-mir-21	baicalin (BAI)
hsa-mir-126	baicalin (BAI)
hsa-mir-217	baicalin (BAI)
hsa-mir-30c-2	baicalin (BAI)
hsa-mir-766	baicalin (BAI)
hsa-mir-10a	baicalin (BAI)
hsa-mir-19a	baicalin (BAI)
hsa-mir-23a	baicalin (BAI)
hsa-mir-424	baicalin (BAI)
hsa-mir-183	baicalin (BAI)
hsa-mir-145	baicalin (BAI)
hsa-mir-205	baicalin (BAI)
hsa-mir-338	baicalin (BAI)
hsa-mir-124-1	baicalin (BAI)
hsa-mir-146a	baicalin (BAI)
hsa-mir-31	baicalin (BAI)
hsa-mir-124-3	baicalin (BAI)
hsa-mir-124-2	baicalin (BAI)
hsa-mir-370	baohuoside-I
hsa-mir-144	baohuoside-I
hsa-mir-20b	BAY11-7082
hsa-mir-196a-1	BAY11-7082
hsa-mir-196a-2	BAY11-7082
hsa-mir-127	BAY11-7082
hsa-mir-502	BAY11-7082
hsa-mir-451a	BAY11-7082
hsa-mir-21	BAY11-7082
hsa-mir-23b	BAY11-7082
hsa-mir-155	BAY11-7082
hsa-mir-34a	BAY11-7082
hsa-mir-206	BAY11-7082
hsa-mir-195	BAY11-7082
hsa-mir-30a	BAY11-7082
hsa-mir-488	BAY11-7082
hsa-mir-216a	BAY11-7082
hsa-mir-375	BAY11-7082
hsa-mir-192	BAY11-7082
hsa-mir-133a-1	benzene
hsa-mir-133a-2	benzene
hsa-mir-34a	benzene
hsa-mir-498	Benzo(a)pyrene (BaP)
hsa-mir-21	Benzo(a)pyrene (BaP)
hsa-mir-494	Benzo(a)pyrene (BaP)
hsa-mir-190a	Benzo(a)pyrene (BaP)
hsa-mir-320e	Benzo(a)pyrene (BaP)
hsa-mir-142	Benzo(a)pyrene (BaP)
hsa-mir-320a	Benzo(a)pyrene (BaP)
hsa-mir-638	Benzo(a)pyrene (BaP)
hsa-mir-129-1	Benzo(a)pyrene (BaP)
hsa-mir-129-2	Benzo(a)pyrene (BaP)
hsa-mir-126	Benzo(a)pyrene (BaP)
hsa-mir-320d-2	Benzo(a)pyrene (BaP)
hsa-mir-320d-1	Benzo(a)pyrene (BaP)
hsa-mir-34c	Benzo(a)pyrene (BaP)
hsa-mir-20a	Benzo(a)pyrene (BaP)
hsa-mir-30c-1	Benzo(a)pyrene (BaP)
hsa-mir-17	Benzo(a)pyrene (BaP)
hsa-mir-10a	Benzo(a)pyrene (BaP)
hsa-mir-483	Benzo(a)pyrene (BaP)
hsa-mir-320b-1	Benzo(a)pyrene (BaP)
hsa-mir-320b-2	Benzo(a)pyrene (BaP)
hsa-mir-320c-1	Benzo(a)pyrene (BaP)
hsa-mir-152	Benzo(a)pyrene (BaP)
hsa-mir-211	Benzo(a)pyrene (BaP)
hsa-mir-493	Benzo(a)pyrene (BaP)
hsa-mir-363	Benzo(a)pyrene (BaP)
hsa-mir-29b-1	Benzo(a)pyrene (BaP)
hsa-mir-29b-2	Benzo(a)pyrene (BaP)
hsa-mir-106a	Benzo(a)pyrene (BaP)
hsa-mir-106b	Benzo(a)pyrene (BaP)
hsa-mir-92a-1	Benzo(a)pyrene (BaP)
hsa-mir-92a-2	Benzo(a)pyrene (BaP)
hsa-mir-320c-2	Benzo(a)pyrene (BaP)
hsa-let-7a-2	Benzo(a)pyrene (BaP)
hsa-let-7a-3	Benzo(a)pyrene (BaP)
hsa-let-7a-1	Benzo(a)pyrene (BaP)
hsa-mir-218-2	benzophenone-3 (BP-3)
hsa-mir-218-1	benzophenone-3 (BP-3)
hsa-mir-15b	benzyl butyl phthalate (BBP)
hsa-mir-655	benzyl butyl phthalate (BBP)
hsa-mir-132	berberine (BBR)
hsa-mir-29b-1	berberine (BBR)
hsa-mir-21	berberine (BBR)
hsa-mir-203a	berberine (BBR)
hsa-mir-25	berberine (BBR)
hsa-mir-106b	berberine (BBR)
hsa-mir-19a	berberine (BBR)
hsa-mir-23a	berberine (BBR)
hsa-mir-92a-2	berberine (BBR)
hsa-mir-92a-1	berberine (BBR)
hsa-mir-214	berberine (BBR)
hsa-mir-582	berberine (BBR)
hsa-mir-188	berberine (BBR)
hsa-mir-93	berberine (BBR)
hsa-mir-373	berberine (BBR)
hsa-mir-29b-2	berberine (BBR)
hsa-mir-193b	beryllium sulfate (BeSO4 )
hsa-mir-1306	beryllium sulfate (BeSO4 )
hsa-mir-663b	beryllium sulfate (BeSO4 )
hsa-mir-23b	beryllium sulfate (BeSO4 )
hsa-mir-4485	beryllium sulfate (BeSO4 )
hsa-mir-548d-2	BET inhibitors (JQ1)
hsa-mir-4516	BET inhibitors (JQ1)
hsa-mir-548d-1	BET inhibitors (JQ1)
hsa-mir-27a	betulinic acid (BA)
hsa-mir-33a	betulinic acid (BA)
hsa-mir-22	betulinic acid (BA)
hsa-mir-30c-2	bevacizumab
hsa-mir-30c-1	bevacizumab
hsa-mir-125a	bevacizumab and FOLFOX
hsa-mir-10a	bevacizumab and FOLFOX
hsa-mir-3156-1	bevacizumab and FOLFOX
hsa-mir-3156-2	bevacizumab and FOLFOX
hsa-mir-3156-3	bevacizumab and FOLFOX
hsa-mir-92b	bevacizumab and FOLFOX
hsa-mir-15b	bisphenol A (BPA)
hsa-mir-21	bisphenol A (BPA)
hsa-let-7f-1	bisphenol A (BPA)
hsa-let-7f-2	bisphenol A (BPA)
hsa-mir-671	bisphenol A (BPA)
hsa-mir-1224	bisphenol A (BPA)
hsa-mir-636	bisphenol A (BPA)
hsa-mir-638	bisphenol A (BPA)
hsa-let-7a-1	bisphenol A (BPA)
hsa-mir-375	bisphenol A (BPA)
hsa-mir-149	bisphenol A (BPA)
hsa-let-7b	bisphenol A (BPA)
hsa-let-7c	bisphenol A (BPA)
hsa-let-7d	bisphenol A (BPA)
hsa-let-7e	bisphenol A (BPA)
hsa-mir-1915	bisphenol A (BPA)
hsa-mir-19a	bisphenol A (BPA)
hsa-mir-27b	bisphenol A (BPA)
hsa-mir-34c	bisphenol A (BPA)
hsa-mir-30a	bisphenol A (BPA)
hsa-mir-19b-2	bisphenol A (BPA)
hsa-mir-29a	bisphenol A (BPA)
hsa-mir-580	bisphenol A (BPA)
hsa-mir-10b	bisphenol A (BPA)
hsa-mir-214	bisphenol A (BPA)
hsa-mir-627	bisphenol A (BPA)
hsa-let-7a-2	bisphenol A (BPA)
hsa-mir-155	bisphenol A (BPA)
hsa-mir-19b-1	bisphenol A (BPA)
hsa-mir-146a	bisphenol A (BPA)
hsa-let-7a-3	bisphenol A (BPA)
hsa-mir-192	bisphenol A (BPA)
hsa-mir-106b	BIX01294
hsa-mir-151a	BIX01294
hsa-mir-15a	bleomycin (BLM)
hsa-mir-18a	bleomycin (BLM)
hsa-mir-21	bleomycin (BLM)
hsa-mir-4739	bleomycin (BLM)
hsa-mir-34a	bleomycin (BLM)
hsa-mir-369	bleomycin (BLM)
hsa-mir-29b-1	Bone morphogenetic protein 1 (BMP1)
hsa-mir-29b-2	Bone morphogenetic protein 1 (BMP1)
hsa-mir-18b	bone morphogenetic protein 2 (BMP2)
hsa-mir-200b	bone morphogenetic protein 2 (BMP2)
hsa-mir-21	bone morphogenetic protein 2 (BMP2)
hsa-mir-30c-2	bone morphogenetic protein 2 (BMP2)
hsa-mir-30c-1	bone morphogenetic protein 2 (BMP2)
hsa-mir-214	bone morphogenetic protein 2 (BMP2)
hsa-mir-199a-1	bone morphogenetic protein 2 (BMP2)
hsa-mir-199a-2	bone morphogenetic protein 2 (BMP2)
hsa-mir-155	bone morphogenetic protein 2 (BMP2)
hsa-mir-30b	bone morphogenetic protein 2 (BMP2)
hsa-mir-518b	bone morphogenetic protein 2 (BMP2)
hsa-mir-20a	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-320a	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-300	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-33a	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-155	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-130b	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-185	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-30d	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-222	"bone morphogenetic protein 2 (BMP2), Osteocalcin, and Runx2"
hsa-mir-16-2	bone morphogenetic protein 4 (BMP4)
hsa-mir-16-1	bone morphogenetic protein 4 (BMP4)
hsa-mir-21	bone morphogenetic protein 4 (BMP4)
hsa-mir-126	bone morphogenetic protein 4 (BMP4)
hsa-mir-494	bone morphogenetic protein 4 (BMP4)
hsa-mir-106b	bone morphogenetic protein 4 (BMP4)
hsa-mir-23a	bone morphogenetic protein 4 (BMP4)
hsa-mir-23b	bone morphogenetic protein 4 (BMP4)
hsa-mir-202	bone morphogenetic protein 4 (BMP4)
hsa-mir-125b-1	bortezomib
hsa-mir-15a	bortezomib
hsa-mir-122	bortezomib
hsa-mir-125b-2	bortezomib
hsa-mir-29b-1	bortezomib
hsa-mir-17	bortezomib
hsa-mir-520g	bortezomib
hsa-mir-29b-2	bortezomib
hsa-mir-520h	bortezomib
hsa-mir-133a-1	bortezomib
hsa-mir-198	bortezomib
hsa-mir-20a	bortezomib
hsa-mir-1-1	bortezomib
hsa-mir-133a-2	bortezomib
hsa-mir-181a-1	bortezomib
hsa-mir-181a-2	bortezomib
hsa-mir-1-2	bortezomib
hsa-mir-16-2	bothrops moojeni snake venom (BmooLAAO-I)
hsa-mir-16-1	bothrops moojeni snake venom (BmooLAAO-I)
hsa-mir-2392	botulinum toxin A (BTXA)
hsa-mir-1587	botulinum toxin A (BTXA)
hsa-mir-214	bovine lactoferrin (bLf) and iron saturated lactoferrin (Fe-bLf)
hsa-mir-584	bovine lactoferrin (bLf) and iron saturated lactoferrin (Fe-bLf)
hsa-mir-26a-2	bovine serum albumin (BSA)
hsa-mir-26a-1	bovine serum albumin (BSA)
hsa-mir-615	bovine serum albumin (BSA)
hsa-mir-132	brain-derived neurotrophic factor (BDNF)
hsa-mir-4716	brain-derived neurotrophic factor (BDNF)
hsa-mir-4717	brain-derived neurotrophic factor (BDNF)
hsa-mir-4298	brain-derived neurotrophic factor (BDNF)
hsa-mir-181c	brain-derived neurotrophic factor (BDNF)
hsa-mir-485	brain-derived neurotrophic factor (BDNF)
hsa-mir-1183	brain-derived neurotrophic factor (BDNF)
hsa-mir-4499	brain-derived neurotrophic factor (BDNF)
hsa-mir-636	brain-derived neurotrophic factor (BDNF)
hsa-mir-212	brain-derived neurotrophic factor (BDNF)
hsa-mir-1539	brain-derived neurotrophic factor (BDNF)
hsa-mir-3911	brain-derived neurotrophic factor (BDNF)
hsa-mir-3928	brain-derived neurotrophic factor (BDNF)
hsa-mir-432	brain-derived neurotrophic factor (BDNF)
hsa-mir-433	brain-derived neurotrophic factor (BDNF)
hsa-mir-1294	brain-derived neurotrophic factor (BDNF)
hsa-mir-4669	brain-derived neurotrophic factor (BDNF)
hsa-mir-29b-1	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-21	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-29b-2	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-153-2	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-153-1	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-199a-1	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-199a-2	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-146a	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-222	brain-derived neurotrophic factor (BDNF) and retinoic acid (RA)
hsa-mir-133a-1	brazilein
hsa-mir-133a-2	brazilein
hsa-mir-550a-2	bromocriptine
hsa-mir-550a-1	bromocriptine
hsa-mir-671	bromocriptine
hsa-mir-145	bromocriptine
hsa-mir-206	bromocriptine
hsa-mir-516b-2	bromocriptine
hsa-mir-516b-1	bromocriptine
hsa-mir-29c	brown seaweed fucoidan
hsa-mir-17	brown seaweed fucoidan
hsa-mir-29b-1	brucea javanica oil (BJO)
hsa-mir-29b-2	brucea javanica oil (BJO)
hsa-mir-138-2	bruceine D (BD)
hsa-mir-138-1	bruceine D (BD)
hsa-mir-155	brucella Omp25
hsa-mir-21	brucella Omp25
hsa-mir-23b	brucella Omp25
hsa-mir-125b-1	brucella.suis
hsa-mir-125b-2	brucella.suis
hsa-mir-29b-1	brusatol
hsa-mir-29b-2	brusatol
hsa-mir-214	Bt2cAMP
hsa-mir-199a-1	Bt2cAMP
hsa-mir-199a-2	Bt2cAMP
hsa-mir-520b	bufalin
hsa-mir-298	bufalin
hsa-mir-203a	bufalin
hsa-mir-497	bufalin
hsa-mir-155	bufalin
hsa-mir-181a-1	bufalin
hsa-mir-181a-2	bufalin
hsa-mir-133a-1	bufothionine
hsa-mir-133a-2	bufothionine
hsa-mir-101-2	bupivacaine
hsa-mir-132	bupivacaine
hsa-mir-101-1	bupivacaine
hsa-mir-489	bupivacaine
hsa-mir-636	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-4275	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-337	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-2113	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-483	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-23c	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-601	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-548aa-2	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-548aa-1	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-133b	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-146b	Bu-Shen-Huo-Xue-Fang (BSHXF)
hsa-mir-19b-2	butyl benzyl phthalate (BBP)
hsa-mir-19a	butyl benzyl phthalate (BBP)
hsa-mir-34a	butyl benzyl phthalate (BBP)
hsa-mir-19b-1	butyl benzyl phthalate (BBP)
hsa-mir-92a-2	butyrate
hsa-mir-106b	butyrate
hsa-mir-92a-1	butyrate
hsa-mir-22	butyrate
hsa-mir-9-1	butyrate and inulin
hsa-mir-9-3	butyrate and inulin
hsa-mir-9-2	butyrate and inulin
hsa-mir-146a	butyrate and inulin
hsa-mir-221	Buyang Huanwu decoction (BYHWD)
hsa-mir-126	Buyang Huanwu decoction (BYHWD)
hsa-mir-222	Buyang Huanwu decoction (BYHWD)
hsa-mir-494	C8 fluoride derivative of cheliensisin A (ChlA-F)
hsa-mir-27a	C8 fluoride derivative of cheliensisin A (ChlA-F)
hsa-mir-122	cadmium (Cd)
hsa-mir-203a	cadmium (Cd)
hsa-mir-101-2	cadmium (Cd)
hsa-mir-101-1	cadmium (Cd)
hsa-mir-26a-2	cadmium (Cd)
hsa-mir-26a-1	cadmium (Cd)
hsa-mir-143	cadmium (Cd)
hsa-mir-184	cadmium (Cd)
hsa-mir-372	cadmium (Cd)
hsa-mir-363	cadmium (Cd)
hsa-mir-181a-2	cadmium (Cd)
hsa-mir-208b	caffeine
hsa-mir-301b	caffeine
hsa-mir-208a	caffeine
hsa-mir-499a	caffeine
hsa-mir-20a	CagA
hsa-mir-17	CagA
hsa-mir-155	calcium oxalate (CaOx)
hsa-mir-124-1	calcium oxalate (CaOx)
hsa-mir-124-3	calcium oxalate (CaOx)
hsa-mir-124-2	calcium oxalate (CaOx)
hsa-mir-22	calcium oxalate monohydrate (COM)
hsa-mir-124-1	calcium oxalate monohydrate (COM)
hsa-mir-21	calcium oxalate monohydrate (COM)
hsa-mir-124-3	calcium oxalate monohydrate (COM)
hsa-mir-124-2	calcium oxalate monohydrate (COM)
hsa-mir-125b-1	camptothecin
hsa-mir-125b-2	camptothecin
hsa-mir-155	camptothecin
hsa-mir-17	camptothecin
hsa-mir-18a	camptothecin
hsa-mir-155	candida albicans (C. albicans)
hsa-mir-146a	candida albicans (C. albicans)
hsa-mir-210	candida albicans (C. albicans)
hsa-mir-17	candida albicans (C. albicans)
hsa-mir-132	candida albicans (C. albicans) and aspergillus fumigatus (A. fumigatus)
hsa-mir-212	candida albicans (C. albicans) and aspergillus fumigatus (A. fumigatus)
hsa-mir-125b-1	capecitabine
hsa-mir-450a-1	capecitabine
hsa-mir-125b-2	capecitabine
hsa-mir-137	capecitabine
hsa-mir-126	capecitabine
hsa-let-7e	capecitabine
hsa-mir-450b	capecitabine
hsa-mir-450a-2	capecitabine
hsa-mir-99a	capecitabine
hsa-mir-487a	capecitabine
hsa-mir-196b	capecitabine
hsa-mir-1224	capecitabine-oxaliplatin and radiotherapy
hsa-mir-125a	capecitabine-oxaliplatin and radiotherapy
hsa-mir-483	capecitabine-oxaliplatin and radiotherapy
hsa-mir-1183	capecitabine-oxaliplatin and radiotherapy
hsa-mir-671	capecitabine-oxaliplatin and radiotherapy
hsa-mir-630	capecitabine-oxaliplatin and radiotherapy
hsa-mir-622	capecitabine-oxaliplatin and radiotherapy
hsa-mir-1471	capecitabine-oxaliplatin and radiotherapy
hsa-mir-1909	capecitabine-oxaliplatin and radiotherapy
hsa-mir-188	capecitabine-oxaliplatin and radiotherapy
hsa-mir-765	capecitabine-oxaliplatin and radiotherapy
hsa-mir-21	carbamate
hsa-mir-143	carbamate
hsa-mir-130a	carbamate
hsa-mir-1-1	carbamate
hsa-mir-31	carbamate
hsa-mir-1-2	carbamate
hsa-mir-377	carbamate
hsa-mir-146b	carbamate
hsa-mir-150	carbon disulfide (CS2)
hsa-mir-30a	carbon disulfide (CS2)
hsa-mir-101-2	carbon tetrachloride (CCl4)
hsa-mir-200b	carbon tetrachloride (CCl4)
hsa-mir-101-1	carbon tetrachloride (CCl4)
hsa-mir-200a	carbon tetrachloride (CCl4)
hsa-mir-660	carbon tetrachloride (CCl4)
hsa-mir-21	carboplatin (CBP)
hsa-mir-218-2	carboplatin (CBP)
hsa-mir-218-1	carboplatin (CBP)
hsa-mir-513a-2	carboplatin (CBP)
hsa-mir-513a-1	carboplatin (CBP)
hsa-mir-145	carboplatin (CBP)
hsa-mir-205	carboplatin (CBP)
hsa-mir-92a-1	cardiac resynchronization therapy
hsa-mir-92a-2	cardiac resynchronization therapy
hsa-mir-26b	cardiac resynchronization therapy
hsa-mir-145	cardiac resynchronization therapy
hsa-mir-30e	cardiac resynchronization therapy
hsa-mir-29a	cardiac resynchronization therapy
hsa-mir-21	cardio-pulmonary bypass (CPB)
hsa-mir-145	cardio-pulmonary bypass (CPB)
hsa-mir-204	cardio-pulmonary bypass (CPB)
hsa-mir-320a	cardio-pulmonary bypass (CPB)
hsa-mir-127	cardio-pulmonary bypass (CPB)
hsa-mir-345	carfilzomib
hsa-mir-541	carfilzomib
hsa-mir-339	carfilzomib
hsa-mir-126	carfilzomib
hsa-mir-203a	carfilzomib
hsa-mir-376c	carfilzomib
hsa-mir-324	carfilzomib
hsa-mir-137	carfilzomib
hsa-mir-146a	carfilzomib
hsa-mir-708	carnosic acid (CA)
hsa-mir-203a	carnosic acid (CA)
hsa-mir-140	carnosic acid (CA)
hsa-mir-1-1	carvedilol
hsa-mir-214	carvedilol
hsa-mir-1-2	carvedilol
hsa-mir-122	castration
hsa-mir-23b	castration
hsa-mir-27b	castration
hsa-mir-146a	castration
hsa-mir-222	castration
hsa-mir-221	castration
hsa-mir-372	caudatin
hsa-mir-21	caudatin
hsa-mir-744	CCAAT/enhancer binding protein delta (CEBPD)
hsa-mir-3162	CCAAT/enhancer binding protein delta (CEBPD)
hsa-mir-3154	CCAAT/enhancer binding protein delta (CEBPD)
hsa-mir-7-3	ccrriizottiiniib
hsa-mir-7-2	ccrriizottiiniib
hsa-mir-7-1	ccrriizottiiniib
hsa-mir-34b	CdSe/ZnS-GSH
hsa-mir-185	CdSe/ZnS-GSH
hsa-mir-34b	CdSe/ZnS-MPA
hsa-mir-185	CdSe/ZnS-MPA
hsa-mir-24-1	celastrol
hsa-mir-181b-2	celastrol
hsa-mir-181b-1	celastrol
hsa-mir-24-2	celastrol
hsa-mir-33a	celastrol
hsa-mir-150	celastrol
hsa-mir-223	celastrol
hsa-mir-21	celastrol
hsa-let-7b	cetuximab (Caco-2 and HCT-116)
hsa-let-7e	cetuximab (Caco-2 and HCT-116)
hsa-mir-17	cetuximab (Caco-2 and HCT-116)
hsa-mir-216b	cetuximab (Caco-2 and HCT-116)
hsa-mir-199a-1	chemokine CCL5
hsa-mir-199a-2	chemokine CCL5
hsa-mir-155	chemoradiation therapy (CRT)
hsa-mir-221	chemoradiation therapy (CRT)
hsa-mir-20a	chemotherapy
hsa-mir-372	chemotherapy
hsa-mir-216a	chemotherapy
hsa-mir-145	chemotherapy
hsa-mir-122	"chenodeoxycholic acid, GW4064"
hsa-mir-422a	"chenodeoxycholic acid, GW4064"
hsa-mir-33a	chidamide
hsa-mir-21	chidamide
hsa-mir-129-2	chidamide
hsa-mir-155	chitin
hsa-mir-146a	chitin
hsa-mir-21	chitin
hsa-mir-122	chlorpromazine (CHLO)
hsa-mir-21	chlorpromazine (CHLO)
hsa-mir-30c-2	chlorpromazine (CHLO)
hsa-mir-30c-1	chlorpromazine (CHLO)
hsa-mir-27a	chlorpromazine (CHLO)
hsa-mir-192	chlorpromazine (CHLO)
hsa-mir-421	"chlorpromazine, haloperidol and clozapine"
hsa-mir-942	"chlorpromazine, haloperidol and clozapine"
hsa-mir-362	"chlorpromazine, haloperidol and clozapine"
hsa-mir-27a	cholesterol
hsa-mir-24-2	cholesterol
hsa-mir-33a	cholesterol
hsa-mir-24-1	cholesterol
hsa-mir-29b-1	Chronic oxidative stress
hsa-mir-29b-2	Chronic oxidative stress
hsa-mir-21	cigarette smoke (CS)
hsa-mir-218-2	cigarette smoke (CS)
hsa-mir-218-1	cigarette smoke (CS)
hsa-mir-145	cigarette smoke (CS)
hsa-mir-449a	cigarette smoke (CS)
hsa-mir-222	cigarette smoke (CS)
